_id,date,keyword,real_name,service,gender,text,sentiment_val
640b043a07c033a03878fa94,2/15/2023 19:18,7905,KOMPAS.com,news,,"JAKARTA, KOMPAS.com Menjelang ajang pameran otomotif Indonesia International Auto Show IIMS, berbagai produsen otomotif yang ikut serta dalam gelaran tersebut mulai membuka teaser produk baru yang akan ditampilkan.Salah satunya adalah PT Mitsubishi Motors Krama Yudha Sales Indonesia MMKSI yang turut memamerkan produk baru di Tanah Air.Melalui akun Instagram resmi mitsubishimotorsid, Selasa , pabrikan berlambang tiga berlian itu mengunggah postingan jajaran line up kendaraan Mitsubishi dengan satu unit mobil yang ditutupi kain hitam.Baca juga Catat, Ada Dampak Negatif Kalau Terlalu Sering Gurah Mesin MobilBAKAL ADA YANG BARU DI IIMS Mitsubishi Family, kali ini akan ada kehadiran TemanSejalan spesial dari MitsubishiMotors lho di IIMS JIExpo Kemayoran Februari Udah bisa tebak dong apa, tulis postingan tersebut.Dapat dipastikan mobil tersebut adalah kendaraan konsep terbaru dari Mitsubishi di kelas SUV ringkas bernama Mitsubishi XFC Concept. Mobil ini pertama kali diperkenalkan pada Vietnam Motor Show , Oktober lalu. Model ini bakal jadi cikal bakal pesaing baru Honda HRV, Hyundai Creta, dan rival sekelasnya.Sebelumnya Deputy Group Head Planning Communication PT MMKSI Intan Vidiasari memastikan pihaknya bakal membawa mobil konsep ini untuk dipamerkan di Tanah Air pada awal .Akan dipamerkan di awal di Indonesia, di salah satu pameran otomotif besar, ucap Intan.Baca juga Pilihan City Car Bekas di Bawah Rp Juta, Ada Ayla sampai Mercy AClassSedikit tentang Mitsubishi XFC Concept, mobil ini kabarnya dibangun dengan basis multi purpose vehicle MPV crossover Xpander. Mobil tersebut dinilai memiliki basis yang mumpuni untuk dijadikan SUV.Adapun untuk pemain di segmen SUV ringkas saat ini cukup ramai. Pilihannya sangat beragam, mulai dari Daihatsu Rocky dan Terios, Toyota Raize dan Rush, Hyundai Creta, Honda HRV, Kia Sonet dan DFSK Glory .",neutral
640b043a07c033a03878fa39,2/16/2023 1:05,7905,KOMPAS.com,news,,"JAKARTA, KOMPAS.com Pameran Indonesia International Motor Show IIMS tengah bersiap untuk resmi dibuka besok, Rabu .Pameran otomotif tahunan ini akan berlangsung selama Februari di JIExpo Kemayoran, Jakarta Pusat.Sama seperti tahun sebelumnya, dalam acara ini tidak hanya memamerkan berbagai merek mobil dan motor saja. Pengunjung juga bisa merasakan langsung mengendarai mobil pada area test drive yang telah disiapkan oleh panitia IIMS .Baca juga Bocoran Mobil Baru yang Meluncur di IIMS Berdasarkan pantauan tim Kompas.com, Selasa pada area test drive IIMS telah ada beberapa merek mobil yang memasukan unit untuk bisa dijajal pengunjung.Beberapa mobil yang sudah siap yakni Hyundai dengan Stargazer, Palisade, Creta dan Ioniq .Kemudian ada Chery Amoda , Chery Tiggo Pro, Chery Tiggo Pro.Sementara itu, dari keluarga Suzuki ada SPresso, XL, Ertiga dan Baleno. Lalu Toyota memboyong Kijang Innova Zenix yang masih ditutupi oleh sarung mobil.Dari Mitsubishi, mobil yang telah tersedia di area test drive ada Xpander dan Pajero Sport.Sementara itu, Subaru, Prestige, Jeep, Wuling, Morris Garage, DFSK, Esemka, Audi, Citroen, Kia, Nissan dan Volkswagen belum memasukan unit mobil andalannya untuk di area test drive.Adapun pada area test telah tersedia dua unit charging station untuk digunakan oleh mobil listrik yang akan dijajal oleh pengunjung.",neutral
65199ce2ca55f77d06c1697a,2/15/2023 17:37,9314,Jaehyun.,twitter,n/a,krimsooya aamiin makasih mamah kadonya jangan lupa. mau tesla,neutral
6558e64b7be0446d937afa98,2/15/2023 7:15,9457,Sonoko Suzuki,twitter,n/a,Kumohon.. pinjam kekuatanmu... Makotooo Sonoko Suzuki,neutral
640ac1f607c033a038ddd658,2/15/2023 18:47,7906,sora_hyundai,instagram,male,"Lagi cari mobil buat rayain Valentine bareng org tersayang Yukk pilih Hyundai Stargazer Dapatkan Promo Hyundai Stargazer di Sora dengan DP JUTA atau Angsuran Mulai JUTA  DP Minim  Smart Deal Bunga sd th Angsuran Ringan Kredit Tenor sd thYuk tentukan Hyundai pilihan anda, pilih Hyundai favorite pastikan keluarga aman dan nyaman bersama HyundaiDapatkan keuntungan pembelian di Sora Benefit After Sales Hyundai STARGEZER FREE Jasa Service th .km FREE Sparepart Garansi Mesin th .km Program buy back Tahun ke  .kmFREE Karpet Set Kaca Film Smith   Tools Kit Segitiga Pengaman Alat Pemadam Ringan Plat JS  bulan Cover Plat NomorSegera reservasi test drive. Hubungi  SORA HYUNDAI JEMUR ANDAYANIJI. Kutisari No. Surabayahyundai stargazer hyundaisurabaya stargazersurabaya hyundaistargazer hyundaisurabaya valentine valentineday hyundaiindonesia hyundaiindonesiacommunity hyundaimalang hyundai stargazer",neutral
640aaf1e07c033a03877bbba,2/15/2023 22:59,7905,VivaCoid,twitter,n/a,"Meluncur Besok di IIMS , Ini Penampakan Wuling Alves Sebagai Pesaing Hyundai Creta httpst.coTjOxFozxF Ramadan httpst.codlezziJP",neutral
65539abbca55f77d063f8b77,2/16/2023 0:54,9457,Suzuki marine manado,instagram,male,"Mesin kapal tempel Suzuki portabel ini sangat ringan dan memiliki sistem injeksi bahan bakar pertama di duniaSuzuki juga menjadi mesin injeksi bahan bakar elektrik pertama tanpa menggunakan baterai, yang memiliki kekuatan dan efisiensi bahan bakar yang terbaikSuzuki Marine ManadoJl. Agustus No.Teling Atas, Manado suzukitemanberkendara",neutral
63edc30971027138bcd6438e,2/16/2023 4:27,3676,,news,,Astra Isuzu Palembang hadirkan promo menarik bagi konsumen yang akan membeli unit baru khususnya mobil komersil karena akan mendapatkan gratis,neutral
63f2b68571027138bc974755,2/15/2023 20:28,7818,Tribun Jatim,news,,"Auto memiliki program tradein tukar tambah untuk bisa dimanfaatkan AutoFamily.Tentunya, layanan ini akan membuat urusan Toyota menjadi lebih mudah di Auto, khususnya bagi yang ingin memiliki All New Astra Toyota Agya terbaru, ujar Aftersales Business Division Head Auto, Nur Imansyah Tara. Rabu .Dalam melakukan trade in ini sendiri caranya pun tak sulit.Kata Tara, AutoFamily bisa datang langsung ke dealer Auto, atau melalui Auto.co.id Digiroom, di mana sudah tersedia menu khusus untuk melayani pembelian trade in.Jadi buat yang penasaran, bisa langsung segera kunjungi cabang Auto terdekat untuk informasi yang lebih detail dan dapatkan promo khususnya, pungkasnya.",neutral
63ed791071027138bca696fe,2/16/2023 2:22,410,,blogs,,"Baca Juga Mengenal Cara Kerja Mesin Motor Tempel Suzuki. Jika sistem pendingin tidak berfungsi dengan baik, mesin dapat overheat dan menyebabkan",neutral
6515662fca55f77d0638fc15,2/11/2023 17:21,9306,papa.jual.toyota,instagram,n/a,"Beli Tunai, ACC aja, ada free persen, plus free asuransi, dan gift dari acc.. Yukss merapatt... promosuzuki velozgr toyotacamry promokia promodaihatsu promoagya promoyaris rushgr fortunergr corollacrosshybrid toyotacalya promoignis toyotahiace toyotarush toyotayaris toyotavoxy toyotasienta toyotaveloz toyotarush lc landcruiser mitsubishixpander toyotafortuner toyotaalphard toyotaaltis toyotaraize promofortuner allnewveloz allnewavanza corollacrosshybrid",neutral
63f5921071027138bc197f82,2/15/2023 16:03,7840,kumparan,twitter,n/a,"Berita populer kumparanOTO, Selasa asuransi mobil tanggung kerusakan ditabrak satwa, peluang All New Toyota Agya Hybrid, All New Toyota Agya baru perkenalan belum dijual. kumparanOTO httpst.cofmpezTcf",neutral
63f5a5f971027138bc6a4ca0,2/15/2023 16:57,7840,nizam_toyota_tgm,instagram,male,Bersedia untuk kebangkitan kerana barisan binatang baru akan dikeluarkan tidak lama lagi. sebarang pertanyaan boleh hubungi httpswa.me httpswa.me httpswa.meterms and conditions apply.ToyotaMY ToyotaMalaysia Toyota ToyotaTanjungMalim toyota,neutral
65197a8bca55f77d06164d46,2/11/2023 22:45,9307,Ruang Redaksi,twitter,n/a,Biaya kepemilikan Nissan Kicks ePower selama . km atau dengan rentang pemakaian tahun sekitar Rp ... httpst.cojujYohmxJf Hitung Biaya Kepemilikan Nissan Kicks ePower sampai . Km Biaya kepemilikan Nissan Kicks ePower selama . km atau dengan rentang pemakaian tahun sekitar Rp ...,neutral
640ac32407c033a038e32f04,2/11/2023 23:08,7906,hyundaicipondohofficial,instagram,n/a,Bingung mau punya mobil tapi DPnya kemahalan Tenang di Hyundai Cipondoh hanya dengan DP Jt sudah bisa bawa pulang Hyundai CRETA dan DP Jtuntuk bisa bwa pulang Hyundai STARGAZERYukkk tunggu apalagi buruan booking sekarang More info   hyundaicreta hyundaistargazer hyundaijakarta hyundaitangerang hyundaipalisade hyundaijabodetabekHyundaiCipondohtangerangHyundaiCipondohHyundai HyundaiIndonesia HyundaiSinarInti STARGAZER HyundaiSTARGAZER STARGAZERIndonesia HyundaSTARGAZERIndonesiakomunitasmobil komunitashyundai komunitasotomotif otomotifmobil otomotifweekly otomotifzone otomotif carsofinsta ingethyundaiingethyundaihyundaimetlandmimosagrup mimosahyundai hyundaicipondoh hyundaicipondohofficial hyundaicipondoh stargazer,neutral
63f2bc4a71027138bcaae0ec,2/15/2023 19:59,7820,anggiwidiah,instagram,n/a,Bismillah dijual Kijang Innova V bensin Transmisi maticPajak .Plat LLokasi sby timur Price by chatWa  toyota kijanginnova innovasurabaya jualinnovasurabaya jualmobil jualmobilbekas jualbelimobil jualbelimobilbekas mobilbekassurabaya jualmobilsurabaya mobkas showroommobil showroommobilsurabaya jualbelimobilsurabaya jualbelimobilbekassurabaya jualbelimobilbekassidoarjo jualbelimobiljawatimur jualbelimobilbekasberkualitas jualbelimobilberkwalitas toyota,neutral
63f29af071027138bc33e8a9,2/15/2023 22:01,7819,mobil_murah_cirebon99,instagram,female,Bismillahirrahmanirrahim..FORSALECASH ONLY Mitsubishi kuda bensin deluxe Tahun An perorangan Transmisi manual Dokumen lengkap STNK BPKB Mesin dan kakikaki sehat Interior masih ori. jok bludru Kunci Head unit double din Ac jalan Tidak bekas insiden berat Banjir Bodi cat rapi Plat Z Ciamis pajak off  plat cpLUQMANWA . Showroomjalan taruna karang anyar Arjawinangun Cirebonig mobil_murah_cirebonHarga jt. nego mobil mobilbekas mobilbekasmurah mobilbekascirebon mobilseken mobilmurah mobilcirebon toyota daihatsu mitsubishi honda suzuki ford mazda hyundai vw wuling audi bmw mercedes avanza xenia veloz kijang innova brio jazz ertiga xpander stargazer toyota,neutral
